candidate_id,name,norm_name,place_type,focus_type,is_specific_focus,localidad,comuna,provincia,region,lat,lon,source,ambiguous_count
geo_021073,J. J. Perez,j j perez,Atributo Puntual,otro,True,,CHANARAL,CHANARAL,DE ATACAMA,-25.983468589297544,-69.93307454178905,Toponimos_BCN,1
geo_021074,J. M. Balmaceda,j m balmaceda,Infraestructura Ferroviaria,infraestructura,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-24.966804792501048,-69.71641047579192,Toponimos_BCN,1
geo_021075,J. Saldivia,j saldivia,Obras de Infraestructura,infraestructura,True,,COCHRANE,CAPITAN PRAT,DE AISEN,-47.4167348047775,-72.79964935026169,Toponimos_BCN,1
geo_021076,J. V. J. Elorriaga,j v j elorriaga,Obras de Infraestructura,infraestructura,True,,COCHRANE,CAPITAN PRAT,DE AISEN,-47.483400127976985,-72.44964981179493,Toponimos_BCN,1
geo_021077,Jahuel,jahuel,Centro Poblado,localidad,False,Jahuel,SANTA MARIA,SAN FELIPE DE ACONCAGUA,DE VALPARAISO,-32.71678126848436,-70.64972210666294,Toponimos_BCN,2
geo_021078,Jahuel,jahuel,Localidad Rural,localidad,False,Jahuel,SANTA MARIA,SAN FELIPE DE ACONCAGUA,DE VALPARAISO,-32.66678130316116,-70.61638899784651,Toponimos_BCN,2
geo_021079,Jaillabe,jaillabe,Centro Poblado,localidad,False,Jaillabe,PUTRE,PARINACOTA,DE ARICA Y PARINACOTA,-18.05015837737513,-69.33308968896544,Toponimos_BCN,1
geo_021080,Jaina,jaina,Centro Poblado,localidad,False,Jaina,HUARA,TAMARUGAL,DE TARAPACA,-19.550153893517404,-69.24975441826045,Toponimos_BCN,1
geo_021081,Jalquinche,jalquinche,Localidad Rural,localidad,False,Jalquinche,CALAMA,EL LOA,DE ANTOFAGASTA,-22.450144591397947,-68.88308366178168,Toponimos_BCN,1
geo_021082,Japo,japo,Centro Poblado,localidad,False,Japo,PUTRE,PARINACOTA,DE ARICA Y PARINACOTA,-18.500156673677488,-69.0330896578656,Toponimos_BCN,1
geo_021083,Japonesa,japonesa,Recinto Minero,mina,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.51680449079872,-70.53307430035815,Toponimos_BCN,3
geo_021084,Japonesa,japonesa,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.533461981996528,-70.79973349533348,Toponimos_BCN,3
geo_021085,Japonesa,japonesa,Recinto Minero,mina,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.31679770746768,-69.9330715126699,Toponimos_BCN,3
geo_021086,Japu,japu,Centro Poblado,localidad,False,Japu,PUTRE,PARINACOTA,DE ARICA Y PARINACOTA,-18.500156673677488,-69.0330896578656,Toponimos_BCN,1
geo_021087,Japucucho,japucucho,Centro Poblado,localidad,False,Japucucho,PUTRE,PARINACOTA,DE ARICA Y PARINACOTA,-18.21682453250035,-69.28308954738793,Toponimos_BCN,1
geo_021088,Jardín,jardin,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.73346123360794,-70.71639984968084,Toponimos_BCN,1
geo_021089,Jardínera,jardinera,Recinto Minero,mina,True,,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-27.550130558445176,-70.11640393410454,Toponimos_BCN,1
geo_021090,Jarilla,jarilla,Centro Poblado,localidad,False,Jarilla,VALLENAR,HUASCO,DE ATACAMA,-28.416794944401712,-70.38306788116773,Toponimos_BCN,1
geo_021091,Jarilla y Azogue,jarilla y azogue,Localidad o Area,localidad,False,Jarilla y Azogue,OVALLE,LIMARI,DE COQUIMBO,-30.333456759234625,-71.11639483962101,Toponimos_BCN,1
geo_021092,Jarillas,jarillas,Centro Poblado,localidad,False,Jarillas,VALLENAR,HUASCO,DE ATACAMA,-28.416794944401712,-70.38306788116773,Toponimos_BCN,1
geo_021093,Jarillita,jarillita,Recinto Minero,mina,True,,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.883460256338363,-70.49973323157,Toponimos_BCN,1
geo_021094,Jaroma,jaroma,Centro Poblado,localidad,False,Jaroma,CAMARONES,ARICA,DE ARICA Y PARINACOTA,-18.96682247009452,-69.34975504726685,Toponimos_BCN,1
geo_021095,Jarza,jarza,Centro Poblado,localidad,False,Jarza,HUARA,TAMARUGAL,DE TARAPACA,-19.48348849841704,-70.03308625690438,Toponimos_BCN,1
geo_021096,Jasjara,jasjara,Obras de Infraestructura,infraestructura,True,,CAMINA,TAMARUGAL,DE TARAPACA,-19.350154877021158,-69.49975420537484,Toponimos_BCN,1
geo_021097,Jauja,jauja,Localidad Rural,localidad,False,Jauja,COLLIPULLI,MALLECO,DE LA ARAUCANIA,-38.06676582008142,-71.91636700860421,Toponimos_BCN,2
geo_021098,Jauja,jauja,Recinto Minero,mina,True,,POZO ALMONTE,TAMARUGAL,DE TARAPACA,-20.183485230260327,-69.14975365271013,Toponimos_BCN,2
geo_021099,Jaururo,jaururo,Localidad Rural,localidad,False,Jaururo,LA LIGUA,PETORCA,DE VALPARAISO,-32.46678353731538,-71.29972155316032,Toponimos_BCN,1
geo_021100,Jazmin,jazmin,Localidad Rural,localidad,False,Jazmin,MAULE,TALCA,DEL MAULE,-35.48344080785702,-71.69971066362695,Toponimos_BCN,1
geo_021101,Jazpampa,jazpampa,Construcciones Abandonadas,otro,True,,HUARA,TAMARUGAL,DE TARAPACA,-19.566821611298323,-70.03308616797116,Toponimos_BCN,1
geo_021102,Jeneral Cruz,jeneral cruz,Infraestructura Ferroviaria,infraestructura,True,,PEMUCO,DIGUILLIN,DE ÑUBLE,-36.91677095264283,-72.3497040294282,Toponimos_BCN,1
geo_021103,Jerome,jerome,Red Hidrografica,rio,True,,PUNTA ARENAS,MAGALLANES,DE MAGALLANES y ANTARTICA CHILENA,-53.38337820740146,-72.48293651184713,Toponimos_BCN,1
geo_021104,Jeronimo Canal,jeronimo canal,Red Hidrografica,rio,True,,PUNTA ARENAS,MAGALLANES,DE MAGALLANES y ANTARTICA CHILENA,-53.38337820740146,-72.48293651184713,Toponimos_BCN,1
geo_021105,Jerusalen,jerusalen,Recinto Minero,mina,True,,LA SERENA,ELQUI,DE COQUIMBO,-29.833458589658576,-71.19972931172373,Toponimos_BCN,1
geo_021106,Jesus Maria,jesus maria,Recinto Minero,mina,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.450131493281933,-70.41640361935298,Toponimos_BCN,1
geo_021107,Joaquin Perez,joaquin perez,Atributo Puntual,otro,True,,CHANARAL,CHANARAL,DE ATACAMA,-25.983468589297544,-69.93307454178905,Toponimos_BCN,1
geo_021108,Jolie,jolie,Recinto Minero,mina,True,,ILLAPEL,CHOAPA,DE COQUIMBO,-31.766785642000688,-71.1997237969662,Toponimos_BCN,1
geo_021109,Jorge,jorge,Construcciones Abandonadas,otro,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.150137744848784,-69.83307648286267,Toponimos_BCN,1
geo_021110,Jorgino,jorgino,Elementos del Relieve,relieve,True,,MEJILLONES,ANTOFAGASTA,DE ANTOFAGASTA,-23.23347821739073,-70.58307888500306,Toponimos_BCN,1
geo_021111,Jorje,jorje,Elementos del Relieve,relieve,True,,ANTOFAGASTA,ANTOFAGASTA,DE ANTOFAGASTA,-23.534941652622223,-70.54665244816704,Toponimos_BCN,1
geo_021112,José Antonio Moreno,jose antonio moreno,Obras de Infraestructura,infraestructura,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.050138133971537,-69.88307661815197,Toponimos_BCN,1
geo_021113,José Francisco Vergara,jose francisco vergara,Centro Poblado,localidad,False,José Francisco Vergara,MARIA ELENA,TOCOPILLA,DE ANTOFAGASTA,-22.46681241241929,-69.61641554120611,Toponimos_BCN,1
geo_021114,José Maza,jose maza,Localidad o Area,localidad,False,José Maza,SAN BERNARDO,MAIPO,METROPOLITANA,-33.61677820098996,-70.66638589920078,Toponimos_BCN,1
geo_021115,Josefina,josefina,Construcciones Abandonadas,otro,True,,HUARA,TAMARUGAL,DE TARAPACA,-19.86682047120833,-69.8330861065143,Toponimos_BCN,2
geo_021116,Josefina,josefina,Recinto Minero,mina,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.383464581667784,-70.2164041211398,Toponimos_BCN,2
geo_021117,Jotabeche,jotabeche,Localidad Rural,localidad,False,Jotabeche,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-27.61679733355641,-70.24973682122277,Toponimos_BCN,1
geo_021118,Jote,jote,Recinto Minero,mina,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.033472320786323,-70.38307569112081,Toponimos_BCN,2
geo_021119,Jote,jote,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.33346190924529,-70.4164014157856,Toponimos_BCN,2
geo_021120,Jovita,jovita,Recinto Minero,mina,True,,PICA,TAMARUGAL,DE TARAPACA,-21.066815494580737,-68.81641959381733,Toponimos_BCN,1
geo_021121,Juan Chico,juan chico,Centro Poblado,localidad,False,Juan Chico,TOME,CONCEPCION,DEL BIO-BIO,-36.71677278383972,-72.81637052538326,Toponimos_BCN,1
geo_021122,Juan de la Vega,juan de la vega,Recinto Minero,mina,True,,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-25.80013385326997,-68.81641057024031,Toponimos_BCN,1
geo_021123,Juan Fernández,juan fernandez,Comuna,comuna,False,,JUAN FERNANDEZ,VALPARAISO,DE VALPARAISO,-33.66337007879336,-78.92864727540514,Toponimos_BCN,2
geo_021124,JUAN FERNANDEZ,juan fernandez,admin_comuna,comuna,False,,JUAN FERNANDEZ,VALPARAISO,DE VALPARAISO,,,derived_admin_from_dictionary,2
geo_021125,Juan Godoi,juan godoi,Construcciones Abandonadas,otro,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.816797034627925,-70.43306930913272,Toponimos_BCN,1
geo_021126,Juan Godoy,juan godoy,Construcciones Abandonadas,otro,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.816797034627925,-70.43306930913272,Toponimos_BCN,1
geo_021127,Juan López,juan lopez,Aldea,otro,True,Juan López,Antofagasta,,,-23.51144507536558,-70.53423407387291,Areas_Pobladas_BCN,1
geo_021128,Juan Soldado,juan soldado,Caserío,otro,True,Juan Soldado,La Serena,,,-29.819393592459573,-71.27152941816547,Areas_Pobladas_BCN,3
geo_021129,Juan Soldado,juan soldado,Centro Poblado,localidad,False,Juan Soldado,LA SERENA,ELQUI,DE COQUIMBO,-29.82123651562004,-71.24889597392274,Toponimos_BCN,3
geo_021130,Juan Soldado,juan soldado,Recinto Minero,mina,True,,LA SERENA,ELQUI,DE COQUIMBO,-29.81679215338825,-71.24972925567187,Toponimos_BCN,3
geo_021131,Juana,juana,Recinto Minero,mina,True,,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-27.53346404888032,-70.16640390410382,Toponimos_BCN,2
geo_021132,Juana,juana,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.616794844139925,-70.6330669217821,Toponimos_BCN,2
geo_021133,Juancillo,juancillo,Recinto Minero,mina,True,,ANTOFAGASTA,ANTOFAGASTA,DE ANTOFAGASTA,-24.583473113319165,-69.99974406791706,Toponimos_BCN,1
geo_021134,Juanita,juanita,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-29.000127613748248,-70.99973193622957,Toponimos_BCN,1
geo_021135,Juanita Bronce,juanita bronce,Recinto Minero,mina,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.066798651151466,-69.99973861963487,Toponimos_BCN,2
geo_021136,Juanita Bronce,juanita bronce,Red Hidrografica,rio,True,,COPIAPO,COPIAPO,DE ATACAMA,-27.08346513750369,-69.99973860526183,Toponimos_BCN,2
geo_021137,Juchullunito,juchullunito,Red Hidrografica,rio,True,,CALAMA,EL LOA,DE ANTOFAGASTA,-21.600147195025222,-68.84975190852303,Toponimos_BCN,1
geo_021138,Jucuma,jucuma,Centro Poblado,localidad,False,Jucuma,POZO ALMONTE,TAMARUGAL,DE TARAPACA,-20.23348517811853,-69.24975333489222,Toponimos_BCN,1
geo_021139,Judge Rocks,judge rocks,Elementos del Relieve,relieve,True,,PUNTA ARENAS,MAGALLANES,DE MAGALLANES y ANTARTICA CHILENA,-52.85005441210586,-74.73293564061726,Toponimos_BCN,1
geo_021140,Judith,judith,Recinto Minero,mina,True,,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-26.400133656236243,-69.78307386552824,Toponimos_BCN,1
geo_021141,Julia,julia,Recinto Minero,mina,True,,CHANARAL,CHANARAL,DE ATACAMA,-26.7667998954659,-70.18307226637154,Toponimos_BCN,4
geo_021142,Julia,julia,Recinto Minero,mina,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-24.833472806784524,-70.28307623441584,Toponimos_BCN,4
geo_021143,Julia,julia,Recinto Minero,mina,True,,SIERRA GORDA,ANTOFAGASTA,DE ANTOFAGASTA,-23.283476275496017,-69.49974755155351,Toponimos_BCN,4
geo_021144,Julia,julia,Red Hidrografica,rio,True,,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-26.85013258667155,-69.96640586295804,Toponimos_BCN,4
geo_021145,Juliana,juliana,Recinto Minero,mina,True,,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-27.61679683209645,-70.0164040318352,Toponimos_BCN,1
geo_021146,Julieta,julieta,Recinto Minero,mina,True,,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-27.85012974776334,-70.19973635176018,Toponimos_BCN,1
geo_021147,Juncal,juncal,Infraestructura Ferroviaria,infraestructura,True,,LOS ANDES,LOS ANDES,DE VALPARAISO,-32.88344620489305,-70.16638923551355,Toponimos_BCN,2
geo_021148,Juncal,juncal,Recinto Minero,mina,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.66680213156963,-69.46640950739294,Toponimos_BCN,2
geo_021149,Juncalillo,juncalillo,Localidad o Area,localidad,False,Juncalillo,LOS ANDES,LOS ANDES,DE VALPARAISO,-32.85011295584577,-70.13305603327234,Toponimos_BCN,2
geo_021150,Juncalillo,juncalillo,Obras de Infraestructura,infraestructura,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.78346833710825,-69.46640927293264,Toponimos_BCN,2
geo_021151,Juncalito,juncalito,Red Hidrografica,rio,True,,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-26.650132485882185,-69.58307374298595,Toponimos_BCN,1
geo_021152,Junco,junco,Localidad o Area,localidad,False,Junco,PARRAL,LINARES,DEL MAULE,-36.08343974475172,-72.09970769453945,Toponimos_BCN,2
geo_021153,Junco,junco,Localidad o Area,localidad,False,Junco,EL MONTE,TALAGANTE,METROPOLITANA,-33.71677890297982,-71.13305122465104,Toponimos_BCN,2
geo_021154,Junin Alto,junin alto,Recinto Minero,mina,True,,HUARA,TAMARUGAL,DE TARAPACA,-19.716821355366346,-70.11641913988734,Toponimos_BCN,1
geo_021155,Junquillar,junquillar,Centro Poblado,localidad,False,Junquillar,CONSTITUCION,TALCA,DEL MAULE,-35.2834430797936,-72.34971002927598,Toponimos_BCN,1
geo_021156,Junquillo,junquillo,Localidad Rural,localidad,False,Junquillo,SANTA BARBARA,BIO-BIO,DEL BIO-BIO,-37.683433726289664,-71.8830352113281,Toponimos_BCN,1
geo_021157,Junquillos,junquillos,Localidad o Area,localidad,False,Junquillos,MARCHIHUE,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.31677810649707,-71.6497148339628,Toponimos_BCN,2
geo_021158,Junquillos,junquillos,Localidad o Area,localidad,False,Junquillos,CONSTITUCION,TALCA,DEL MAULE,-35.266776142567124,-72.19971038697607,Toponimos_BCN,2
geo_021159,Junta,junta,Localidad Rural,localidad,False,Junta,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.716788423993293,-70.88306082493138,Toponimos_BCN,1
geo_021160,Junta de Chingoles,junta de chingoles,Centro Poblado,localidad,False,Junta de Chingoles,LA HIGUERA,ELQUI,DE COQUIMBO,-29.43345905879519,-70.76639793501467,Toponimos_BCN,2
geo_021161,Junta de Chingoles,junta de chingoles,Localidad o Area,localidad,False,Junta de Chingoles,LA HIGUERA,ELQUI,DE COQUIMBO,-29.250126250047018,-70.74973173229691,Toponimos_BCN,2
geo_021162,Junta de Corral Quemado,junta de corral quemado,Localidad o Area,localidad,False,Junta de Corral Quemado,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.033470348638257,-69.21641136419552,Toponimos_BCN,1
geo_021163,Junta de los Rios,junta de los rios,Localidad o Area,rio,True,,SAN ESTEBAN,LOS ANDES,DE VALPARAISO,-32.71678036303616,-70.2663896147883,Toponimos_BCN,1
geo_021164,Junta del Medio,junta del medio,Localidad o Area,localidad,False,Junta del Medio,VICUNA,ELQUI,DE COQUIMBO,-29.550124263646705,-70.24973196582866,Toponimos_BCN,1
geo_021165,Juntas,juntas,Centro Poblado,localidad,False,Juntas,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.18346136830672,-69.8664029342645,Toponimos_BCN,2
geo_021166,Juntas,juntas,Localidad Rural,localidad,False,Juntas,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.716788423993293,-70.88306082493138,Toponimos_BCN,2
geo_021167,Juntas Cantarito,juntas cantarito,Localidad o Area,localidad,False,Juntas Cantarito,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.68345964194256,-69.84973503822242,Toponimos_BCN,1
geo_021168,Juntas de Chollai,juntas de chollai,Centro Poblado,localidad,False,Juntas de Chollai,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.982903758843275,-70.15306692340602,Toponimos_BCN,1
geo_021169,Juntas de Coplapo,juntas de coplapo,Centro Poblado,localidad,False,Juntas de Coplapo,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.03346206112278,-69.99973630198144,Toponimos_BCN,1
geo_021170,Juntas de Montosa,juntas de montosa,Centro Poblado,localidad,False,Juntas de Montosa,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.18346136830672,-69.8664029342645,Toponimos_BCN,1
geo_021171,Juntas del Encierro,juntas del encierro,Localidad o Area,localidad,False,Juntas del Encierro,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.98839229492228,-69.84559229469464,Toponimos_BCN,1
geo_021172,Juntas del Pescado,juntas del pescado,Localidad o Area,localidad,False,Juntas del Pescado,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.766793145293647,-70.03306773454152,Toponimos_BCN,1
geo_021173,Juntas del Potro,juntas del potro,Centro Poblado,localidad,False,Juntas del Potro,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.16679471733864,-69.83306960625916,Toponimos_BCN,1
geo_021174,Juntas del Rio,juntas del rio,Centro Poblado,rio,True,,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.16679471733864,-69.83306960625916,Toponimos_BCN,1
geo_021175,Juntas del Tolar,juntas del tolar,Localidad o Area,localidad,False,Juntas del Tolar,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.40012750532757,-69.96640215830581,Toponimos_BCN,1
geo_021176,Juntas del Toro,juntas del toro,Localidad o Area,localidad,False,Juntas del Toro,TIERRA AMARILLA,COPIAPO,DE ATACAMA,-28.40012750532757,-69.96640215830581,Toponimos_BCN,1
geo_021177,Kamire Aike,kamire aike,Estancias y Haciendas,otro,True,,SAN GREGORIO,MAGALLANES,DE MAGALLANES y ANTARTICA CHILENA,-52.41670632515604,-69.74961955242043,Toponimos_BCN,1
geo_021178,Keryma,keryma,Centro Poblado,localidad,False,Keryma,POZO ALMONTE,TAMARUGAL,DE TARAPACA,-20.16681956763819,-69.81641901536271,Toponimos_BCN,2
geo_021179,Keryma,keryma,Red Hidrografica,rio,True,,POZO ALMONTE,TAMARUGAL,DE TARAPACA,-20.200152705922644,-69.74975238989474,Toponimos_BCN,2
geo_021180,Kilometro 9,kilometro 9,Red Hidrografica,rio,True,,TALTAL,ANTOFAGASTA,DE ANTOFAGASTA,-25.541008908406337,-70.45489748749291,Toponimos_BCN,1
geo_021181,King Charles South Land,king charles south land,Elementos del Relieve,relieve,True,,TIMAUKEL,TIERRA DEL FUEGO,DE MAGALLANES y ANTARTICA CHILENA,-54.000031032045015,-68.9996077206645,Toponimos_BCN,1
geo_021182,King Scott,king scott,Elementos del Relieve,relieve,True,,CABO DE HORNOS,ANTARTICA CHILENA,DE MAGALLANES y ANTARTICA CHILENA,-55.10002390211837,-68.1495997227325,Toponimos_BCN,1
geo_021183,Kolovrat,kolovrat,Obras de Infraestructura,infraestructura,True,,COIHAIQUE,COIHAIQUE,DE AISEN,-45.9000708412016,-71.84966124084437,Toponimos_BCN,1
geo_021184,Kovacic,kovacic,Centro Poblado,localidad,False,Kovacic,PORVENIR,TIERRA DEL FUEGO,DE MAGALLANES y ANTARTICA CHILENA,-53.4333700230352,-70.06627636830059,Toponimos_BCN,1
geo_021185,La Abra de San Pedro,la abra de san pedro,Localidad o Area,localidad,False,La Abra de San Pedro,OLLAGUE,EL LOA,DE ANTOFAGASTA,-21.866812216789903,-68.28308589028597,Toponimos_BCN,1
geo_021186,La Abuela,la abuela,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.450128852352883,-70.74973381818498,Toponimos_BCN,1
geo_021187,La Abundancia,la abundancia,Centro Poblado,localidad,False,La Abundancia,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-26.550133052563684,-69.73307364939056,Toponimos_BCN,3
geo_021188,La Abundancia,la abundancia,Recinto Minero,mina,True,,DIEGO DE ALMAGRO,CHANARAL,DE ATACAMA,-26.56679976283118,-69.76640692888687,Toponimos_BCN,3
geo_021189,La Abundancia,la abundancia,Recinto Minero,mina,True,,VALLENAR,HUASCO,DE ATACAMA,-28.733460975241776,-70.61640006059923,Toponimos_BCN,3
geo_021190,La Achira,la achira,Centro Poblado,localidad,False,La Achira,COBQUECURA,NUBLE,DE ÑUBLE,-36.18344106660135,-72.78303921499405,Toponimos_BCN,1
geo_021191,La Africana,la africana,Centro Poblado,localidad,False,La Africana,PUDAHUEL,SANTIAGO,METROPOLITANA,-33.4334458393708,-70.84971934651148,Toponimos_BCN,1
geo_021192,La Aguada,la aguada,Centro Poblado,localidad,False,La Aguada,LA ESTRELLA,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.233445124369894,-71.69971498093022,Toponimos_BCN,9
geo_021193,La Aguada,la aguada,Centro Poblado,localidad,False,La Aguada,OVALLE,LIMARI,DE COQUIMBO,-30.86678932338975,-71.54972576268085,Toponimos_BCN,9
geo_021194,La Aguada,la aguada,Localidad Rural,localidad,False,La Aguada,YUMBEL,BIO-BIO,DEL BIO-BIO,-37.20010346895204,-72.43303598265486,Toponimos_BCN,9
geo_021195,La Aguada,la aguada,Localidad Rural,localidad,False,La Aguada,LA ESTRELLA,CARDENAL CARO,DEL LIBERTADOR B OHIGGINS,-34.26677840186544,-71.71638157351681,Toponimos_BCN,9
geo_021196,La Aguada,la aguada,Localidad Rural,localidad,False,La Aguada,TILTIL,CHACABUCO,METROPOLITANA,-33.0834471799578,-70.89972040437057,Toponimos_BCN,9
geo_021197,La Aguada,la aguada,Localidad Rural,localidad,False,La Aguada,CERRILLOS,SANTIAGO,METROPOLITANA,-33.48344537225457,-70.71638617283065,Toponimos_BCN,9
geo_021198,La Aguada,la aguada,Localidad Rural,localidad,False,La Aguada,CAUQUENES,CAUQUENES,DEL MAULE,-35.78344105615558,-72.1997085912438,Toponimos_BCN,9
geo_021199,La Aguada,la aguada,Localidad Rural,localidad,False,La Aguada,SAN PEDRO,MELIPILLA,METROPOLITANA,-33.81677949506551,-71.53305005848232,Toponimos_BCN,9
geo_021200,La Aguada,la aguada,Localidad o Area,localidad,False,La Aguada,CHIMBARONGO,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.683442089332544,-71.08304803419146,Toponimos_BCN,9
geo_021201,La Águila,la aguila,Elementos del Relieve,relieve,True,,SAN PEDRO,MELIPILLA,METROPOLITANA,-33.88344606491089,-71.59971636415004,Toponimos_BCN,1
geo_021202,La al Fin Hallada,la al fin hallada,Recinto Minero,mina,True,,COPIAPO,COPIAPO,DE ATACAMA,-26.866799228152058,-69.96640588451761,Toponimos_BCN,1
geo_021203,La Aldea,la aldea,Localidad Rural,localidad,False,La Aldea,EL TABO,SAN ANTONIO,DE VALPARAISO,-33.50385516717605,-71.6086664131747,Toponimos_BCN,1
geo_021204,La Alfalfa,la alfalfa,Localidad o Area,localidad,False,La Alfalfa,NOGALES,QUILLOTA,DE VALPARAISO,-32.71678220643194,-71.08305447690869,Toponimos_BCN,1
geo_021205,La Alfin Hallada,la alfin hallada,Red Hidrografica,rio,True,,COPIAPO,COPIAPO,DE ATACAMA,-26.866799228152058,-69.96640588451761,Toponimos_BCN,1
geo_021206,La Amarilla,la amarilla,Elementos del Relieve,relieve,True,,LAS CABRAS,CACHAPOAL,DEL LIBERTADOR B OHIGGINS,-34.183443952983545,-71.14971630716965,Toponimos_BCN,1
geo_021207,La Andacolla,la andacolla,Recinto Minero,mina,True,,CHANARAL,CHANARAL,DE ATACAMA,-26.51680108029431,-70.39973907672186,Toponimos_BCN,1
geo_021208,La Angostura,la angostura,Centro Poblado,localidad,False,La Angostura,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-29.06679235782539,-70.14973342091372,Toponimos_BCN,3
geo_021209,La Angostura,la angostura,Elementos del Relieve,relieve,True,,COCHAMO,LLANQUIHUE,DE LOS LAGOS,-41.62247436996832,-71.93339565728462,Toponimos_BCN,3
geo_021210,La Angostura,la angostura,Localidad o Area,localidad,False,La Angostura,SALAMANCA,CHOAPA,DE COQUIMBO,-32.21678228578993,-70.36639090405644,Toponimos_BCN,3
geo_021211,La Antena,la antena,Centro Poblado,localidad,False,La Antena,LA SERENA,ELQUI,DE COQUIMBO,-29.916791749320005,-71.22472906046646,Toponimos_BCN,1
geo_021212,La Aparicion,la aparicion,Localidad Rural,localidad,False,La Aparicion,PAINE,MAIPO,METROPOLITANA,-33.78344420543119,-70.64971866162381,Toponimos_BCN,1
geo_021213,La Araucana,la araucana,Centro Poblado,localidad,False,La Araucana,HUALQUI,CONCEPCION,DEL BIO-BIO,-37.0001054483436,-72.9497024773553,Toponimos_BCN,2
geo_021214,La Araucana,la araucana,Recinto Minero,mina,True,,LA SERENA,ELQUI,DE COQUIMBO,-29.716792220961445,-71.11639646377505,Toponimos_BCN,2
geo_021215,La Arboleda,la arboleda,Localidad o Area,localidad,False,La Arboleda,PALMILLA,COLCHAGUA,DEL LIBERTADOR B OHIGGINS,-34.51677661835703,-71.31638156019758,Toponimos_BCN,1
geo_021216,La Arena,la arena,Centro Poblado,localidad,False,La Arena,MONTE PATRIA,LIMARI,DE COQUIMBO,-30.733454241888463,-70.53306146433107,Toponimos_BCN,7
geo_021217,La Arena,la arena,Centro Poblado,localidad,False,La Arena,VALLENAR,HUASCO,DE ATACAMA,-28.41679546348194,-70.63306742573697,Toponimos_BCN,7
geo_021218,La Arena,la arena,Centro Poblado,localidad,False,La Arena,HUALAIHUE,PALENA,DE LOS LAGOS,-42.00703093228889,-72.40162584436655,Toponimos_BCN,7
geo_021219,La Arena,la arena,Centro Poblado,localidad,False,La Arena,ALTO DEL CARMEN,HUASCO,DE ATACAMA,-28.91679318062205,-70.28306687936048,Toponimos_BCN,7
geo_021220,La Arena,la arena,Centro Poblado,localidad,False,La Arena,PUERTO MONTT,LLANQUIHUE,DE LOS LAGOS,-41.68342163708012,-72.63301584818747,Toponimos_BCN,7
geo_021221,La Arena,la arena,Localidad Rural,localidad,False,La Arena,PURRANQUE,OSORNO,DE LOS LAGOS,-40.98342639934191,-73.46635094107138,Toponimos_BCN,7
