folio,id_persona,expp,expc,provincia,comuna
101520301,1,62,65,163,16302
101520301,2,62,65,163,16302
101520301,3,62,65,163,16302
101520401,1,62,65,163,16302
101520401,2,62,65,163,16302
101520401,3,62,65,163,16302
101520401,4,62,65,163,16302
101520401,5,62,65,163,16302
101520601,1,62,65,163,16302
101520601,2,62,65,163,16302
101520601,3,62,65,163,16302
101520601,4,62,65,163,16302
101520601,5,62,65,163,16302
101520701,1,62,65,163,16302
101520701,2,62,65,163,16302
101520801,1,62,66,163,16302
101540101,1,69,69,61,6106
101540201,1,69,69,61,6106
101540401,1,69,69,61,6106
101540401,2,69,69,61,6106
101540401,3,69,69,61,6106
101540401,4,69,69,61,6106
101540401,5,69,69,61,6106
101540401,6,69,69,61,6106
101540401,7,69,69,61,6106
101540401,8,69,69,61,6106
101540401,9,69,69,61,6106
101540501,1,69,70,61,6106
101540501,2,69,70,61,6106
101540501,3,69,70,61,6106
101540701,1,69,70,61,6106
101540701,2,69,70,61,6106
101540801,1,69,70,61,6106
101540801,2,69,70,61,6106
101540801,3,69,70,61,6106
101540801,4,69,70,61,6106
101540801,5,69,70,61,6106
101570201,1,81,85,71,7105
101570201,2,81,85,71,7105
101570401,1,82,86,71,7105
101570401,2,82,86,71,7105
101570401,3,82,86,71,7105
101570501,1,81,86,71,7105
101570501,2,81,86,71,7105
101570701,1,82,86,71,7105
101570701,2,82,86,71,7105
101570701,3,82,86,71,7105
101570701,4,82,86,71,7105
101600201,1,377,340,133,13302
101600301,1,376,340,133,13302
101600301,2,376,340,133,13302
101600401,1,376,341,133,13302
101600401,2,376,341,133,13302
101600401,3,376,341,133,13302
101600401,4,376,341,133,13302
101600601,1,376,340,133,13302
101600601,2,376,340,133,13302
101600601,3,376,340,133,13302
101600601,4,376,340,133,13302
101600801,1,377,340,133,13302
101600801,2,377,340,133,13302
101600801,3,377,340,133,13302
101600801,4,377,340,133,13302
101630301,1,53,53,121,12101
101630401,1,53,53,121,12101
101630501,1,52,53,121,12101
101630501,2,52,53,121,12101
101630501,3,52,53,121,12101
101630501,4,52,53,121,12101
101630601,1,52,53,121,12101
101630701,1,53,53,121,12101
101630701,2,53,53,121,12101
101630801,1,53,53,121,12101
101630801,2,53,53,121,12101
101630801,3,53,53,121,12101
101631001,1,53,53,121,12101
101631001,2,53,53,121,12101
101631101,1,53,53,121,12101
101631101,2,53,53,121,12101
101660101,1,91,92,71,7101
101660101,2,91,92,71,7101
101660101,3,91,92,71,7101
101660201,1,90,91,71,7101
101660301,1,91,91,71,7101
101660301,2,91,91,71,7101
101660301,3,91,91,71,7101
101660301,4,91,91,71,7101
101660301,5,91,91,71,7101
101660401,1,91,91,71,7101
101660401,2,91,91,71,7101
101660401,3,91,91,71,7101
101660501,1,91,91,71,7101
101660501,2,91,91,71,7101
101660601,1,91,91,71,7101
101660601,2,91,91,71,7101
101660701,1,91,92,71,7101
101680201,1,75,67,91,9112
101680201,2,75,67,91,9112
101680401,1,75,68,91,9112
101680401,2,75,68,91,9112
101680401,3,75,68,91,9112
101680401,4,75,68,91,9112
101680501,1,75,68,91,9112
101680501,2,75,68,91,9112
101680601,1,75,67,91,9112
101680601,2,75,67,91,9112
101680701,1,75,67,91,9112
101680701,2,75,67,91,9112
101680701,3,75,67,91,9112
101680701,4,75,67,91,9112
101680801,1,74,68,91,9112
101700101,2,223,263,131,13101
101700101,3,223,263,131,13101
101700101,4,223,263,131,13101
101700201,1,223,263,131,13101
101700201,2,223,263,131,13101
101700201,3,223,263,131,13101
101700201,4,223,263,131,13101
101700201,5,223,263,131,13101
101700301,1,223,264,131,13101
101700301,2,223,264,131,13101
101700401,1,223,263,131,13101
101700501,1,223,263,131,13101
101700501,2,223,263,131,13101
101700801,1,223,263,131,13101
101730101,1,33,33,151,15101
101730201,1,33,33,151,15101
101730201,2,33,33,151,15101
101730201,3,33,33,151,15101
101730201,4,33,33,151,15101
101730301,1,33,33,151,15101
101730501,1,33,33,151,15101
101730501,2,33,33,151,15101
101730601,1,33,34,151,15101
101730601,2,33,34,151,15101
101730601,3,33,34,151,15101
101730601,4,33,34,151,15101
101730601,5,33,34,151,15101
101730701,1,33,33,151,15101
101730701,2,33,33,151,15101
101730801,1,33,33,151,15101
101730801,2,33,33,151,15101
101730801,3,33,33,151,15101
101730901,1,33,33,151,15101
101730901,2,33,33,151,15101
101731001,1,33,33,151,15101
101731001,2,33,33,151,15101
101731101,1,33,33,151,15101
101731101,2,33,33,151,15101
101731101,3,33,33,151,15101
101731101,4,33,33,151,15101
101731101,5,33,33,151,15101
101731201,1,33,33,151,15101
101731201,2,33,33,151,15101
101750201,1,72,51,81,8109
101750201,2,72,51,81,8109
101750201,3,72,51,81,8109
101750201,4,72,51,81,8109
101750301,1,72,51,81,8109
101750301,2,72,51,81,8109
101750301,3,72,51,81,8109
101750301,4,72,51,81,8109
101750401,1,71,51,81,8109
101750501,1,71,52,81,8109
101750501,2,71,52,81,8109
101750601,1,72,51,81,8109
101750601,2,72,51,81,8109
101750701,1,72,51,81,8109
101750701,2,72,51,81,8109
101820101,1,196,213,135,13501
101820101,2,196,213,135,13501
101820101,3,196,213,135,13501
101820101,4,196,213,135,13501
101820101,5,196,213,135,13501
101820101,6,196,213,135,13501
101820201,1,196,213,135,13501
101820201,2,196,213,135,13501
101820301,1,195,213,135,13501
101820301,2,195,213,135,13501
101820301,3,195,213,135,13501
101820501,1,196,212,135,13501
101820501,2,196,212,135,13501
101820501,3,196,212,135,13501
101820501,4,196,212,135,13501
101820701,1,196,213,135,13501
101820801,1,195,212,135,13501
101820801,2,195,212,135,13501
101820801,3,195,212,135,13501
101840201,1,44,41,82,8204
101840401,1,44,41,82,8204
101840401,2,44,41,82,8204
101840501,1,44,40,82,8204
101840501,2,44,40,82,8204
101840601,1,44,41,82,8204
101840601,2,44,41,82,8204
101840602,1,44,41,82,8204
101840602,2,44,41,82,8204
101840701,1,44,40,82,8204
101840701,2,44,40,82,8204
101840701,3,44,40,82,8204
101840801,1,44,40,82,8204
101840801,2,44,40,82,8204
101840901,1,44,41,82,8204
101840901,2,44,41,82,8204
101841001,1,44,41,82,8204
101841001,2,44,41,82,8204
101900101,1,38,37,141,14101
101900201,1,38,37,141,14101
101900201,2,38,37,141,14101
101900301,1,38,37,141,14101
101900301,2,38,37,141,14101
101900301,3,38,37,141,14101
101900301,4,38,37,141,14101
101900401,1,38,38,141,14101
101900501,1,38,37,141,14101
101900501,2,38,37,141,14101
101900601,1,38,38,141,14101
101900701,1,38,37,141,14101
101900701,2,38,37,141,14101
101900701,3,38,37,141,14101
101900701,4,38,37,141,14101
101900801,1,38,37,141,14101
101900801,2,38,37,141,14101
101900801,3,38,37,141,14101
101900801,4,38,37,141,14101
101960201,1,95,96,58,5804
101960201,2,95,96,58,5804
101960301,1,95,96,58,5804
101960301,2,95,96,58,5804
101960401,1,95,96,58,5804
101960501,1,95,95,58,5804
101960501,2,95,95,58,5804
101960501,3,95,95,58,5804
101960701,1,95,96,58,5804
101960701,2,95,96,58,5804
101960801,1,95,96,58,5804
101960801,2,95,96,58,5804
101970301,1,235,210,131,13109
101970301,2,235,210,131,13109
101970301,3,235,210,131,13109
101970301,4,235,210,131,13109
101970301,5,235,210,131,13109
101970601,1,235,210,131,13109
101970701,1,234,210,131,13109
101970801,1,235,210,131,13109
101970801,2,235,210,131,13109
102020101,1,82,82,42,4204
102020101,2,82,82,42,4204
102020201,1,82,82,42,4204
102020201,2,82,82,42,4204
102020201,3,82,82,42,4204
102020201,4,82,82,42,4204
102020201,5,82,82,42,4204
102020201,6,82,82,42,4204
102020201,7,82,82,42,4204
102020301,1,81,82,42,4204
102020301,2,81,82,42,4204
102020301,3,81,82,42,4204
102020301,4,81,82,42,4204
102020501,1,82,82,42,4204
102020501,2,82,82,42,4204
102020601,1,81,82,42,4204
102020601,2,81,82,42,4204
102020601,3,81,82,42,4204
102020601,4,81,82,42,4204
102020701,1,82,82,42,4204
102020701,2,82,82,42,4204
102020801,1,81,82,42,4204
102020801,2,81,82,42,4204
102020901,1,81,82,42,4204
102020901,2,81,82,42,4204
102020901,3,81,82,42,4204
102021001,1,82,81,42,4204
102060101,1,154,185,131,13115
102060101,2,154,185,131,13115
102060101,3,154,185,131,13115
102060101,4,154,185,131,13115
102060101,5,154,185,131,13115
102060101,6,154,185,131,13115
102060301,1,153,185,131,13115
102060301,2,153,185,131,13115
102060401,1,153,185,131,13115
102060401,2,153,185,131,13115
102060401,3,153,185,131,13115
102060401,4,153,185,131,13115
102060401,5,153,185,131,13115
102060401,6,153,185,131,13115
102060501,1,153,185,131,13115
102060502,1,153,185,131,13115
102060502,2,153,185,131,13115
102060502,3,153,185,131,13115
102060502,4,153,185,131,13115
102060502,5,153,185,131,13115
102060502,6,153,185,131,13115
102060502,7,153,185,131,13115
102060601,1,154,185,131,13115
102060801,1,153,185,131,13115
102070101,1,181,179,101,10101
102070101,2,181,179,101,10101
102070101,3,181,179,101,10101
102070101,4,181,179,101,10101
102070201,1,181,179,101,10101
102070301,1,181,179,101,10101
102070401,1,181,179,101,10101
102070401,2,181,179,101,10101
102070501,1,181,179,101,10101
102070501,2,181,179,101,10101
102070601,1,181,179,101,10101
102070601,2,181,179,101,10101
102070601,3,181,179,101,10101
102070701,1,181,179,101,10101
102070701,2,181,179,101,10101
102070701,3,181,179,101,10101
102070801,1,181,179,101,10101
102070801,2,181,179,101,10101
102070901,1,181,179,101,10101
102070901,2,181,179,101,10101
102070901,3,181,179,101,10101
102071001,1,181,179,101,10101
102071001,2,181,179,101,10101
102071001,3,181,179,101,10101
102071001,4,181,179,101,10101
102080101,1,168,152,133,13302
102080101,2,168,152,133,13302
102080101,3,168,152,133,13302
102080201,1,168,151,133,13302
102080201,2,168,151,133,13302
102080201,3,168,151,133,13302
102080201,4,168,151,133,13302
102080401,1,168,151,133,13302
102080401,2,168,151,133,13302
102080401,3,168,151,133,13302
102080501,1,168,152,133,13302
102080601,1,168,151,133,13302
102080601,2,168,151,133,13302
102080601,3,168,151,133,13302
102080601,4,168,151,133,13302
102080701,1,167,152,133,13302
102080701,2,167,152,133,13302
102080701,3,167,152,133,13302
102080701,4,167,152,133,13302
102080801,1,168,152,133,13302
102080801,2,168,152,133,13302
102080801,3,168,152,133,13302
102080801,4,168,152,133,13302
102080801,5,168,152,133,13302
102110201,1,162,163,131,13114
102110401,1,163,164,131,13114
102110501,1,162,164,131,13114
102110501,2,162,164,131,13114
102110701,1,162,164,131,13114
102110701,2,162,164,131,13114
102120101,1,170,200,131,13101
102120201,1,170,201,131,13101
102120201,2,170,201,131,13101
102120301,1,170,201,131,13101
102120601,1,170,200,131,13101
102120601,2,170,200,131,13101
102120701,1,170,201,131,13101
102120701,2,170,201,131,13101
102150101,1,188,192,131,13112
102150101,2,188,192,131,13112
102150101,3,188,192,131,13112
102150101,4,188,192,131,13112
102150101,5,188,192,131,13112
102150201,1,188,193,131,13112
102150201,2,188,193,131,13112
102150201,3,188,193,131,13112
102150201,4,188,193,131,13112
102150201,5,188,193,131,13112
102150201,6,188,193,131,13112
102150401,1,189,193,131,13112
102150401,2,189,193,131,13112
102150601,1,188,193,131,13112
102150601,2,188,193,131,13112
102150701,1,188,193,131,13112
102150701,2,188,193,131,13112
102150801,1,189,193,131,13112
102160101,1,144,145,81,8110
102160101,2,144,145,81,8110
102160101,3,144,145,81,8110
102160101,4,144,145,81,8110
102160301,1,144,145,81,8110
102160301,2,144,145,81,8110
102160301,3,144,145,81,8110
102160401,1,144,145,81,8110
102160401,2,144,145,81,8110
102160401,3,144,145,81,8110
102160401,4,144,145,81,8110
102160401,5,144,145,81,8110
102160501,1,144,145,81,8110
102160501,2,144,145,81,8110
102160501,3,144,145,81,8110
102160501,4,144,145,81,8110
102160501,5,144,145,81,8110
102160601,1,144,145,81,8110
102160601,2,144,145,81,8110
102160601,3,144,145,81,8110
102160601,4,144,145,81,8110
102160601,5,144,145,81,8110
102160601,6,144,145,81,8110
102160701,1,144,145,81,8110
102160701,2,144,145,81,8110
102160801,1,144,145,81,8110
102160801,2,144,145,81,8110
102160801,5,144,145,81,8110
102160801,6,144,145,81,8110
102160801,7,144,145,81,8110
102160801,8,144,145,81,8110
102180101,1,17,18,56,5603
102180101,2,17,18,56,5603
102180201,1,18,18,56,5603
102180201,2,18,18,56,5603
102180201,3,18,18,56,5603
102180201,4,18,18,56,5603
102180301,1,18,18,56,5603
102180301,2,18,18,56,5603
102180301,3,18,18,56,5603
102180401,1,17,18,56,5603
102180501,1,17,18,56,5603
102180501,2,17,18,56,5603
102180601,1,18,18,56,5603
102180601,2,18,18,56,5603
102180801,1,18,18,56,5603
102180801,2,18,18,56,5603
102180801,3,18,18,56,5603
102180801,4,18,18,56,5603
102181001,1,17,19,56,5603
102181001,2,17,19,56,5603
102200201,1,130,129,58,5801
102200201,2,130,129,58,5801
102200301,1,130,128,58,5801
102200301,2,130,128,58,5801
102200501,1,130,129,58,5801
102200501,2,130,129,58,5801
102200601,1,130,128,58,5801
102200701,1,130,129,58,5801
102200701,2,130,129,58,5801
102200801,1,130,129,58,5801
102200801,2,130,129,58,5801
102250201,1,12,13,131,13101
102250201,2,12,13,131,13101
102250301,1,11,13,131,13101
102250501,1,12,13,131,13101
102250501,2,12,13,131,13101
102250502,1,12,14,131,13101
102250701,1,11,13,131,13101
102250701,2,11,13,131,13101
102250801,1,11,13,131,13101
102260101,1,201,182,131,13132
102260101,2,201,182,131,13132
102260101,3,201,182,131,13132
102260201,1,201,182,131,13132
102260201,2,201,182,131,13132
102260201,3,201,182,131,13132
102260201,4,201,182,131,13132
102260601,1,200,182,131,13132
102260601,2,200,182,131,13132
102260601,3,200,182,131,13132
102260701,1,201,182,131,13132
102260701,2,201,182,131,13132
102260701,3,201,182,131,13132
102260701,4,201,182,131,13132
102270201,1,401,339,131,13111
102270201,2,401,339,131,13111
102270401,1,401,338,131,13111
102270401,2,401,338,131,13111
102270401,3,401,338,131,13111
102270501,1,401,339,131,13111
102270501,2,401,339,131,13111
102270501,3,401,339,131,13111
102270601,1,401,338,131,13111
102270601,2,401,338,131,13111
102270801,1,401,338,131,13111
102270801,2,401,338,131,13111
102270801,3,401,338,131,13111
102270801,4,401,338,131,13111
102270801,5,401,338,131,13111
102270801,6,401,338,131,13111
102300101,1,61,60,163,16305
102300101,2,61,60,163,16305
102300101,3,61,60,163,16305
102300501,1,61,59,163,16305
102300501,2,61,59,163,16305
102300501,3,61,59,163,16305
102300701,1,61,60,163,16305
102300701,2,61,60,163,16305
102300701,3,61,60,163,16305
102300801,1,61,59,163,16305
102300801,2,61,59,163,16305
102300801,3,61,59,163,16305
102300801,4,61,59,163,16305
102300901,1,61,60,163,16305
102300901,2,61,60,163,16305
102300901,3,61,60,163,16305
102301001,1,61,59,163,16305
102301001,2,61,59,163,16305
102360101,1,134,109,101,10109
102360101,2,134,109,101,10109
102360201,1,134,109,101,10109
102360201,2,134,109,101,10109
102360301,1,135,109,101,10109
102360301,2,135,109,101,10109
102360301,3,135,109,101,10109
102360401,1,135,108,101,10109
102360601,1,135,108,101,10109
102360601,2,135,108,101,10109
102360601,3,135,108,101,10109
102360601,4,135,108,101,10109
102360601,5,135,108,101,10109
102360701,1,135,109,101,10109
102360701,2,135,109,101,10109
102360801,1,135,109,101,10109
102360901,1,134,109,101,10109
102360901,2,134,109,101,10109
102360901,3,134,109,101,10109
102361001,1,134,109,101,10109
102361001,2,134,109,101,10109
102361001,3,134,109,101,10109
102380101,1,88,105,103,10303
102380101,2,88,105,103,10303
102380101,3,88,105,103,10303
102380101,4,88,105,103,10303
102380201,1,88,105,103,10303
102380401,1,89,104,103,10303
102380501,1,88,104,103,10303
102380501,2,88,104,103,10303
102380501,3,88,104,103,10303
102380601,1,89,105,103,10303
102380601,2,89,105,103,10303
102380601,3,89,105,103,10303
102380601,4,89,105,103,10303
102380701,1,88,105,103,10303
102380701,2,88,105,103,10303
102400101,1,157,123,131,13120
102400201,1,158,122,131,13120
102400201,2,158,122,131,13120
102400201,3,158,122,131,13120
102400301,1,157,123,131,13120
102400301,2,157,123,131,13120
102400301,3,157,123,131,13120
102400401,1,158,123,131,13120
102400401,2,158,123,131,13120
102400501,1,157,123,131,13120
102400501,2,157,123,131,13120
102400601,1,158,122,131,13120
102400601,2,158,122,131,13120
102400701,1,158,122,131,13120
102400701,2,158,122,131,13120
102400701,3,158,122,131,13120
102400701,4,158,122,131,13120
102460101,1,38,40,142,14201
102460101,2,38,40,142,14201
102460101,3,38,40,142,14201
102460101,4,38,40,142,14201
102460201,1,38,40,142,14201
102460201,2,38,40,142,14201
102460201,3,38,40,142,14201
102460301,1,38,40,142,14201
102460301,2,38,40,142,14201
102460401,1,38,40,142,14201
102460501,1,38,40,142,14201
102460601,1,38,40,142,14201
102460601,2,38,40,142,14201
102460701,1,38,40,142,14201
102460701,2,38,40,142,14201
102460801,1,38,40,142,14201
102460801,2,38,40,142,14201
102460901,1,38,40,142,14201
102460901,2,38,40,142,14201
102461001,1,38,40,142,14201
102461001,2,38,40,142,14201
102461001,3,38,40,142,14201
102480101,1,87,67,43,4304
102480101,2,87,67,43,4304
102480201,1,87,67,43,4304
102480301,1,87,67,43,4304
102480301,2,87,67,43,4304
102480301,3,87,67,43,4304
102480301,4,87,67,43,4304
102480401,1,87,67,43,4304
102480401,2,87,67,43,4304
102480401,3,87,67,43,4304
102480401,4,87,67,43,4304
102480501,1,87,67,43,4304
102480501,2,87,67,43,4304
102480501,3,87,67,43,4304
102480501,4,87,67,43,4304
102480601,1,87,67,43,4304
102480601,2,87,67,43,4304
102480601,3,87,67,43,4304
102480701,1,87,67,43,4304
102480801,1,87,67,43,4304
102481001,1,87,67,43,4304
102481001,2,87,67,43,4304
102490201,1,76,74,82,8205
102490201,2,76,74,82,8205
102490301,1,76,74,82,8205
102490301,2,76,74,82,8205
102490501,1,76,73,82,8205
102490501,2,76,73,82,8205
102490601,1,75,73,82,8205
102490601,2,75,73,82,8205
102490701,1,76,73,82,8205
102490701,2,76,73,82,8205
102490701,3,76,73,82,8205
102490701,4,76,73,82,8205
102490801,1,76,73,82,8205
102490801,2,76,73,82,8205
102490801,3,76,73,82,8205
102490801,4,76,73,82,8205
102530101,1,46,45,161,16101
102530101,2,46,45,161,16101
102530101,3,46,45,161,16101
102530101,4,46,45,161,16101
102530201,1,46,45,161,16101
102530201,2,46,45,161,16101
102530301,1,46,45,161,16101
102530301,2,46,45,161,16101
102530301,3,46,45,161,16101
102530401,1,46,45,161,16101
102530401,2,46,45,161,16101
102530401,3,46,45,161,16101
102530501,1,46,45,161,16101
102530501,2,46,45,161,16101
102530501,3,46,45,161,16101
102530501,4,46,45,161,16101
102530601,1,46,45,161,16101
102530601,2,46,45,161,16101
102530601,3,46,45,161,16101
102530601,4,46,45,161,16101
102530701,1,46,45,161,16101
102530701,2,46,45,161,16101
102530701,3,46,45,161,16101
102530702,1,46,45,161,16101
102570101,1,56,61,91,9101
102570101,2,56,61,91,9101
102570101,3,56,61,91,9101
102570101,4,56,61,91,9101
102570201,1,56,62,91,9101
102570201,2,56,62,91,9101
102570201,3,56,62,91,9101
102570201,4,56,62,91,9101
102570401,1,56,62,91,9101
102570501,1,57,62,91,9101
102570601,1,56,61,91,9101
102570601,2,56,61,91,9101
102570601,3,56,61,91,9101
102570601,4,56,61,91,9101
102570701,1,56,62,91,9101
102570701,2,56,62,91,9101
102570701,3,56,62,91,9101
102570701,4,56,62,91,9101
102580101,1,33,29,162,16207
102580201,1,33,29,162,16207
102580201,2,33,29,162,16207
102580201,3,33,29,162,16207
102580201,4,33,29,162,16207
102580201,5,33,29,162,16207
102580301,1,33,28,162,16207
102580301,2,33,28,162,16207
102580401,1,33,29,162,16207
102580401,2,33,29,162,16207
102580501,1,33,29,162,16207
102580501,2,33,29,162,16207
102580501,3,33,29,162,16207
102580601,1,33,29,162,16207
102580601,2,33,29,162,16207
102580601,3,33,29,162,16207
102580701,1,33,29,162,16207
102580701,2,33,29,162,16207
102580901,1,33,29,162,16207
102581001,1,33,28,162,16207
102581001,2,33,28,162,16207
102590701,1,331,391,131,13101
102600101,1,43,40,11,1107
102600101,2,43,40,11,1107
102600101,3,43,40,11,1107
102600101,5,43,40,11,1107
102600201,1,43,40,11,1107
102600201,2,43,40,11,1107
102600201,3,43,40,11,1107
102600201,6,43,40,11,1107
102600401,1,43,41,11,1107
102600501,1,44,40,11,1107
102600601,1,43,40,11,1107
102600601,2,43,40,11,1107
102600601,5,43,40,11,1107
102600601,6,43,40,11,1107
